|subject_category|subject_prefix|edge_type|relation|object_category|object_prefix|negated|frequency
561|disease_or_phenotypic_feature|UMLS|causes|semmeddb:causes|disease_or_phenotypic_feature|UMLS|False|383564
562|disease_or_phenotypic_feature|UMLS|affects|semmeddb:affects|disease_or_phenotypic_feature|UMLS|False|177824
563|disease_or_phenotypic_feature|UMLS|subclass_of|semmeddb:subclass_of|disease_or_phenotypic_feature|UMLS|False|176928
564|disease_or_phenotypic_feature|UMLS|predisposes|semmeddb:predisposes|disease_or_phenotypic_feature|UMLS|False|132378
565|disease_or_phenotypic_feature|UMLS|related_to|semmeddb:related_to|disease_or_phenotypic_feature|UMLS|False|64240
566|disease_or_phenotypic_feature|UMLS|manifestation_of|semmeddb:manifestation_of|disease_or_phenotypic_feature|UMLS|False|55362
567|disease_or_phenotypic_feature|UMLS|precedes|semmeddb:precedes|disease_or_phenotypic_feature|UMLS|False|37928
568|disease_or_phenotypic_feature|UMLS|coexists_with|semmeddb:coexists_with|disease_or_phenotypic_feature|UMLS|True|31822
569|disease_or_phenotypic_feature|UMLS|causes|semmeddb:causes|disease_or_phenotypic_feature|UMLS|True|8298
570|disease_or_phenotypic_feature|UMLS|affects|semmeddb:affects|disease_or_phenotypic_feature|UMLS|True|8206
571|disease_or_phenotypic_feature|UMLS|part_of|semmeddb:part_of|disease_or_phenotypic_feature|UMLS|False|8040
572|disease_or_phenotypic_feature|UMLS|predisposes|semmeddb:predisposes|disease_or_phenotypic_feature|UMLS|True|6038
573|disease_or_phenotypic_feature|UMLS|related_to|semmeddb:related_to|disease_or_phenotypic_feature|UMLS|True|2314
574|disease_or_phenotypic_feature|UMLS|treats|semmeddb:treats|disease_or_phenotypic_feature|UMLS|False|1784
575|disease_or_phenotypic_feature|UMLS|manifestation_of|semmeddb:manifestation_of|disease_or_phenotypic_feature|UMLS|True|666
576|disease_or_phenotypic_feature|UMLS|prevents|semmeddb:prevents|disease_or_phenotypic_feature|UMLS|False|348
577|disease_or_phenotypic_feature|UMLS|precedes|semmeddb:precedes|disease_or_phenotypic_feature|UMLS|True|326
578|disease_or_phenotypic_feature|UMLS|part_of|semmeddb:part_of|disease_or_phenotypic_feature|UMLS|True|112
579|disease_or_phenotypic_feature|UMLS|treats|semmeddb:treats|disease_or_phenotypic_feature|UMLS|True|52
580|disease_or_phenotypic_feature|UMLS|interacts_with|semmeddb:interacts_with|disease_or_phenotypic_feature|UMLS|False|46
581|disease_or_phenotypic_feature|UMLS|produces|semmeddb:produces|disease_or_phenotypic_feature|UMLS|False|44
582|disease_or_phenotypic_feature|UMLS|prevents|semmeddb:prevents|disease_or_phenotypic_feature|UMLS|True|22
583|disease_or_phenotypic_feature|UMLS|interacts_with|semmeddb:interacts_with|disease_or_phenotypic_feature|UMLS|True|4
584|disease_or_phenotypic_feature|UMLS|negatively_regulates|semmeddb:negatively_regulates|disease_or_phenotypic_feature|UMLS|False|2
585|disease_or_phenotypic_feature|UMLS|positively_regulates|semmeddb:positively_regulates|disease_or_phenotypic_feature|UMLS|False|2
586|disease_or_phenotypic_feature|UMLS|related_to|semmeddb:related_to|biological_entity|UMLS|False|206364
587|disease_or_phenotypic_feature|UMLS|treats|semmeddb:treats|biological_entity|UMLS|False|103366
588|disease_or_phenotypic_feature|UMLS|affects|semmeddb:affects|biological_entity|UMLS|False|92675
589|disease_or_phenotypic_feature|UMLS|causes|semmeddb:causes|biological_entity|UMLS|False|69573
590|disease_or_phenotypic_feature|UMLS|predisposes|semmeddb:predisposes|biological_entity|UMLS|False|34223
591|disease_or_phenotypic_feature|UMLS|produces|semmeddb:produces|biological_entity|UMLS|False|25052
592|disease_or_phenotypic_feature|UMLS|part_of|semmeddb:part_of|biological_entity|UMLS|False|23166
593|disease_or_phenotypic_feature|UMLS|prevents|semmeddb:prevents|biological_entity|UMLS|False|19863
594|disease_or_phenotypic_feature|UMLS|affects|semmeddb:affects|biological_entity|UMLS|True|5748
595|disease_or_phenotypic_feature|UMLS|related_to|semmeddb:related_to|biological_entity|UMLS|True|5702
596|disease_or_phenotypic_feature|UMLS|causes|semmeddb:causes|biological_entity|UMLS|True|2504
597|disease_or_phenotypic_feature|UMLS|treats|semmeddb:treats|biological_entity|UMLS|True|2372
598|disease_or_phenotypic_feature|UMLS|negatively_regulates|semmeddb:negatively_regulates|biological_entity|UMLS|False|2059
599|disease_or_phenotypic_feature|UMLS|predisposes|semmeddb:predisposes|biological_entity|UMLS|True|1425
600|disease_or_phenotypic_feature|UMLS|produces|semmeddb:produces|biological_entity|UMLS|True|964
601|disease_or_phenotypic_feature|UMLS|prevents|semmeddb:prevents|biological_entity|UMLS|True|833
602|disease_or_phenotypic_feature|UMLS|part_of|semmeddb:part_of|biological_entity|UMLS|True|324
603|disease_or_phenotypic_feature|UMLS|negatively_regulates|semmeddb:negatively_regulates|biological_entity|UMLS|True|97
604|disease_or_phenotypic_feature|UMLS|precedes|semmeddb:precedes|biological_entity|UMLS|False|38
605|disease_or_phenotypic_feature|UMLS|interacts_with|semmeddb:interacts_with|biological_entity|UMLS|False|34
606|disease_or_phenotypic_feature|UMLS|positively_regulates|semmeddb:positively_regulates|biological_entity|UMLS|False|21
607|disease_or_phenotypic_feature|UMLS|coexists_with|semmeddb:coexists_with|biological_entity|UMLS|False|16
608|disease_or_phenotypic_feature|UMLS|derives_into|semmeddb:derives_into|biological_entity|UMLS|False|3
609|disease_or_phenotypic_feature|UMLS|precedes|semmeddb:precedes|biological_entity|UMLS|True|1
610|disease_or_phenotypic_feature|UMLS|subclass_of|semmeddb:subclass_of|biological_entity|UMLS|False|1
611|disease_or_phenotypic_feature|UMLS|treats|semmeddb:treats|activity_and_behavior|UMLS|False|13455
612|disease_or_phenotypic_feature|UMLS|affects|semmeddb:affects|activity_and_behavior|UMLS|False|5222
613|disease_or_phenotypic_feature|UMLS|predisposes|semmeddb:predisposes|activity_and_behavior|UMLS|False|5034
614|disease_or_phenotypic_feature|UMLS|prevents|semmeddb:prevents|activity_and_behavior|UMLS|False|3179
615|disease_or_phenotypic_feature|UMLS|coexists_with|semmeddb:coexists_with|activity_and_behavior|UMLS|False|1507
616|disease_or_phenotypic_feature|UMLS|causes|semmeddb:causes|activity_and_behavior|UMLS|False|1225
617|disease_or_phenotypic_feature|UMLS|related_to|semmeddb:related_to|activity_and_behavior|UMLS|False|765
618|disease_or_phenotypic_feature|UMLS|treats|semmeddb:treats|activity_and_behavior|UMLS|True|531
619|disease_or_phenotypic_feature|UMLS|affects|semmeddb:affects|activity_and_behavior|UMLS|True|334
620|disease_or_phenotypic_feature|UMLS|manifestation_of|semmeddb:manifestation_of|activity_and_behavior|UMLS|False|312
621|disease_or_phenotypic_feature|UMLS|predisposes|semmeddb:predisposes|activity_and_behavior|UMLS|True|269
622|disease_or_phenotypic_feature|UMLS|subclass_of|semmeddb:subclass_of|activity_and_behavior|UMLS|False|174
623|disease_or_phenotypic_feature|UMLS|prevents|semmeddb:prevents|activity_and_behavior|UMLS|True|110
624|disease_or_phenotypic_feature|UMLS|causes|semmeddb:causes|activity_and_behavior|UMLS|True|53
625|disease_or_phenotypic_feature|UMLS|coexists_with|semmeddb:coexists_with|activity_and_behavior|UMLS|True|48
626|disease_or_phenotypic_feature|UMLS|precedes|semmeddb:precedes|activity_and_behavior|UMLS|False|42
627|disease_or_phenotypic_feature|UMLS|related_to|semmeddb:related_to|activity_and_behavior|UMLS|True|23
628|disease_or_phenotypic_feature|UMLS|positively_regulates|semmeddb:positively_regulates|activity_and_behavior|UMLS|False|5
629|disease_or_phenotypic_feature|UMLS|manifestation_of|semmeddb:manifestation_of|activity_and_behavior|UMLS|True|2
630|disease_or_phenotypic_feature|UMLS|precedes|semmeddb:precedes|activity_and_behavior|UMLS|True|2
631|disease_or_phenotypic_feature|UMLS|produces|semmeddb:produces|activity_and_behavior|UMLS|False|1
632|disease_or_phenotypic_feature|UMLS|location_of|semmeddb:location_of|gross_anatomical_structure|UMLS|False|314577
633|disease_or_phenotypic_feature|UMLS|part_of|semmeddb:part_of|gross_anatomical_structure|UMLS|False|65578
634|disease_or_phenotypic_feature|UMLS|affects|semmeddb:affects|gross_anatomical_structure|UMLS|False|14206
635|disease_or_phenotypic_feature|UMLS|location_of|semmeddb:location_of|gross_anatomical_structure|UMLS|True|6966
636|disease_or_phenotypic_feature|UMLS|produces|semmeddb:produces|gross_anatomical_structure|UMLS|False|2295
637|disease_or_phenotypic_feature|UMLS|related_to|semmeddb:related_to|gross_anatomical_structure|UMLS|False|1947
638|disease_or_phenotypic_feature|UMLS|part_of|semmeddb:part_of|gross_anatomical_structure|UMLS|True|673
639|disease_or_phenotypic_feature|UMLS|affects|semmeddb:affects|gross_anatomical_structure|UMLS|True|539
640|disease_or_phenotypic_feature|UMLS|coexists_with|semmeddb:coexists_with|gross_anatomical_structure|UMLS|False|230
641|disease_or_phenotypic_feature|UMLS|causes|semmeddb:causes|gross_anatomical_structure|UMLS|False|129
642|disease_or_phenotypic_feature|UMLS|treats|semmeddb:treats|gross_anatomical_structure|UMLS|False|70
643|disease_or_phenotypic_feature|UMLS|produces|semmeddb:produces|gross_anatomical_structure|UMLS|True|69
644|disease_or_phenotypic_feature|UMLS|related_to|semmeddb:related_to|gross_anatomical_structure|UMLS|True|55
645|disease_or_phenotypic_feature|UMLS|manifestation_of|semmeddb:manifestation_of|gross_anatomical_structure|UMLS|False|41
646|disease_or_phenotypic_feature|UMLS|predisposes|semmeddb:predisposes|gross_anatomical_structure|UMLS|False|20
647|disease_or_phenotypic_feature|UMLS|precedes|semmeddb:precedes|gross_anatomical_structure|UMLS|False|18
648|disease_or_phenotypic_feature|UMLS|prevents|semmeddb:prevents|gross_anatomical_structure|UMLS|False|16
649|disease_or_phenotypic_feature|UMLS|treats|semmeddb:treats|gross_anatomical_structure|UMLS|True|3
650|disease_or_phenotypic_feature|UMLS|causes|semmeddb:causes|gross_anatomical_structure|UMLS|True|3
651|disease_or_phenotypic_feature|UMLS|subclass_of|semmeddb:subclass_of|gross_anatomical_structure|UMLS|False|2
652|disease_or_phenotypic_feature|UMLS|coexists_with|semmeddb:coexists_with|gross_anatomical_structure|UMLS|True|2
653|disease_or_phenotypic_feature|UMLS|related_to|semmeddb:related_to|genomic_entity|UMLS|False|4382
654|disease_or_phenotypic_feature|UMLS|causes|semmeddb:causes|genomic_entity|UMLS|False|1023
655|disease_or_phenotypic_feature|UMLS|predisposes|semmeddb:predisposes|genomic_entity|UMLS|False|834
656|disease_or_phenotypic_feature|UMLS|affects|semmeddb:affects|genomic_entity|UMLS|False|552
657|disease_or_phenotypic_feature|UMLS|related_to|semmeddb:related_to|genomic_entity|UMLS|True|221
658|disease_or_phenotypic_feature|UMLS|part_of|semmeddb:part_of|genomic_entity|UMLS|False|46
659|disease_or_phenotypic_feature|UMLS|produces|semmeddb:produces|genomic_entity|UMLS|False|46
660|disease_or_phenotypic_feature|UMLS|predisposes|semmeddb:predisposes|genomic_entity|UMLS|True|35
661|disease_or_phenotypic_feature|UMLS|treats|semmeddb:treats|genomic_entity|UMLS|False|28
662|disease_or_phenotypic_feature|UMLS|causes|semmeddb:causes|genomic_entity|UMLS|True|28
663|disease_or_phenotypic_feature|UMLS|affects|semmeddb:affects|genomic_entity|UMLS|True|21
664|disease_or_phenotypic_feature|UMLS|coexists_with|semmeddb:coexists_with|genomic_entity|UMLS|False|14
665|disease_or_phenotypic_feature|UMLS|prevents|semmeddb:prevents|genomic_entity|UMLS|False|9
666|disease_or_phenotypic_feature|UMLS|interacts_with|semmeddb:interacts_with|genomic_entity|UMLS|False|1
667|disease_or_phenotypic_feature|UMLS|produces|semmeddb:produces|genomic_entity|UMLS|True|1
668|disease_or_phenotypic_feature|UMLS|manifestation_of|semmeddb:manifestation_of|genomic_entity|UMLS|True|1
669|disease_or_phenotypic_feature|UMLS|treats|semmeddb:treats|chemical_substance|UMLS|False|358718
670|disease_or_phenotypic_feature|UMLS|affects|semmeddb:affects|chemical_substance|UMLS|False|194017
671|disease_or_phenotypic_feature|UMLS|causes|semmeddb:causes|chemical_substance|UMLS|False|184091
672|disease_or_phenotypic_feature|UMLS|related_to|semmeddb:related_to|chemical_substance|UMLS|False|131464
673|disease_or_phenotypic_feature|UMLS|prevents|semmeddb:prevents|chemical_substance|UMLS|False|70105
674|disease_or_phenotypic_feature|UMLS|predisposes|semmeddb:predisposes|chemical_substance|UMLS|False|42291
675|disease_or_phenotypic_feature|UMLS|affects|semmeddb:affects|chemical_substance|UMLS|True|15243
676|disease_or_phenotypic_feature|UMLS|negatively_regulates|semmeddb:negatively_regulates|chemical_substance|UMLS|False|13602
677|disease_or_phenotypic_feature|UMLS|treats|semmeddb:treats|chemical_substance|UMLS|True|9114
678|disease_or_phenotypic_feature|UMLS|causes|semmeddb:causes|chemical_substance|UMLS|True|8871
679|disease_or_phenotypic_feature|UMLS|produces|semmeddb:produces|chemical_substance|UMLS|False|8647
680|disease_or_phenotypic_feature|UMLS|related_to|semmeddb:related_to|chemical_substance|UMLS|True|3957
681|disease_or_phenotypic_feature|UMLS|prevents|semmeddb:prevents|chemical_substance|UMLS|True|3273
682|disease_or_phenotypic_feature|UMLS|predisposes|semmeddb:predisposes|chemical_substance|UMLS|True|2212
683|disease_or_phenotypic_feature|UMLS|part_of|semmeddb:part_of|chemical_substance|UMLS|False|999
684|disease_or_phenotypic_feature|UMLS|negatively_regulates|semmeddb:negatively_regulates|chemical_substance|UMLS|True|683
685|disease_or_phenotypic_feature|UMLS|produces|semmeddb:produces|chemical_substance|UMLS|True|281
686|disease_or_phenotypic_feature|UMLS|precedes|semmeddb:precedes|chemical_substance|UMLS|False|108
687|disease_or_phenotypic_feature|UMLS|coexists_with|semmeddb:coexists_with|chemical_substance|UMLS|False|88
688|disease_or_phenotypic_feature|UMLS|interacts_with|semmeddb:interacts_with|chemical_substance|UMLS|False|56
689|disease_or_phenotypic_feature|UMLS|subclass_of|semmeddb:subclass_of|chemical_substance|UMLS|False|20
690|disease_or_phenotypic_feature|UMLS|positively_regulates|semmeddb:positively_regulates|chemical_substance|UMLS|False|19
691|disease_or_phenotypic_feature|UMLS|part_of|semmeddb:part_of|chemical_substance|UMLS|True|17
692|disease_or_phenotypic_feature|UMLS|derives_into|semmeddb:derives_into|chemical_substance|UMLS|False|4
693|disease_or_phenotypic_feature|UMLS|interacts_with|semmeddb:interacts_with|chemical_substance|UMLS|True|3
694|disease_or_phenotypic_feature|UMLS|positively_regulates|semmeddb:positively_regulates|chemical_substance|UMLS|True|3
695|disease_or_phenotypic_feature|UMLS|coexists_with|semmeddb:coexists_with|chemical_substance|UMLS|True|2
696|disease_or_phenotypic_feature|UMLS|location_of|semmeddb:location_of|cell|UMLS|False|38285
697|disease_or_phenotypic_feature|UMLS|location_of|semmeddb:location_of|cell|UMLS|True|1265
698|disease_or_phenotypic_feature|UMLS|part_of|semmeddb:part_of|cell|UMLS|False|427
699|disease_or_phenotypic_feature|UMLS|affects|semmeddb:affects|cell|UMLS|False|427
700|disease_or_phenotypic_feature|UMLS|coexists_with|semmeddb:coexists_with|cell|UMLS|False|53
701|disease_or_phenotypic_feature|UMLS|related_to|semmeddb:related_to|cell|UMLS|False|30
702|disease_or_phenotypic_feature|UMLS|produces|semmeddb:produces|cell|UMLS|False|20
703|disease_or_phenotypic_feature|UMLS|causes|semmeddb:causes|cell|UMLS|False|16
704|disease_or_phenotypic_feature|UMLS|affects|semmeddb:affects|cell|UMLS|True|14
705|disease_or_phenotypic_feature|UMLS|part_of|semmeddb:part_of|cell|UMLS|True|5
706|disease_or_phenotypic_feature|UMLS|predisposes|semmeddb:predisposes|cell|UMLS|False|5
707|disease_or_phenotypic_feature|UMLS|treats|semmeddb:treats|cell|UMLS|False|4
708|disease_or_phenotypic_feature|UMLS|manifestation_of|semmeddb:manifestation_of|cell|UMLS|False|3
709|disease_or_phenotypic_feature|UMLS|subclass_of|semmeddb:subclass_of|cell|UMLS|False|3
710|disease_or_phenotypic_feature|UMLS|causes|semmeddb:causes|cell|UMLS|True|1
711|disease_or_phenotypic_feature|UMLS|coexists_with|semmeddb:coexists_with|cell|UMLS|True|1
712|disease_or_phenotypic_feature|UMLS|related_to|semmeddb:related_to|protein|UMLS|False|61732
713|disease_or_phenotypic_feature|UMLS|affects|semmeddb:affects|protein|UMLS|False|27238
714|disease_or_phenotypic_feature|UMLS|causes|semmeddb:causes|protein|UMLS|False|19671
715|disease_or_phenotypic_feature|UMLS|treats|semmeddb:treats|protein|UMLS|False|18296
716|disease_or_phenotypic_feature|UMLS|predisposes|semmeddb:predisposes|protein|UMLS|False|10149
717|disease_or_phenotypic_feature|UMLS|part_of|semmeddb:part_of|protein|UMLS|False|6906
718|disease_or_phenotypic_feature|UMLS|produces|semmeddb:produces|protein|UMLS|False|5657
719|disease_or_phenotypic_feature|UMLS|prevents|semmeddb:prevents|protein|UMLS|False|3403
720|disease_or_phenotypic_feature|UMLS|affects|semmeddb:affects|protein|UMLS|True|1365
721|disease_or_phenotypic_feature|UMLS|related_to|semmeddb:related_to|protein|UMLS|True|1321
722|disease_or_phenotypic_feature|UMLS|causes|semmeddb:causes|protein|UMLS|True|557
723|disease_or_phenotypic_feature|UMLS|predisposes|semmeddb:predisposes|protein|UMLS|True|307
724|disease_or_phenotypic_feature|UMLS|treats|semmeddb:treats|protein|UMLS|True|269
725|disease_or_phenotypic_feature|UMLS|produces|semmeddb:produces|protein|UMLS|True|218
726|disease_or_phenotypic_feature|UMLS|prevents|semmeddb:prevents|protein|UMLS|True|96
727|disease_or_phenotypic_feature|UMLS|part_of|semmeddb:part_of|protein|UMLS|True|82
728|disease_or_phenotypic_feature|UMLS|negatively_regulates|semmeddb:negatively_regulates|protein|UMLS|False|24
729|disease_or_phenotypic_feature|UMLS|interacts_with|semmeddb:interacts_with|protein|UMLS|False|9
730|disease_or_phenotypic_feature|UMLS|coexists_with|semmeddb:coexists_with|protein|UMLS|False|6
731|disease_or_phenotypic_feature|UMLS|positively_regulates|semmeddb:positively_regulates|protein|UMLS|False|5
732|disease_or_phenotypic_feature|UMLS|precedes|semmeddb:precedes|protein|UMLS|False|4
733|disease_or_phenotypic_feature|UMLS|negatively_regulates|semmeddb:negatively_regulates|protein|UMLS|True|1
734|disease_or_phenotypic_feature|UMLS|derives_into|semmeddb:derives_into|protein|UMLS|False|1
735|disease_or_phenotypic_feature|UMLS|gene_associated_with_condition|semmeddb:gene_associated_with_condition|gene|UMLS|False|294128
736|disease_or_phenotypic_feature|UMLS|affects|semmeddb:affects|gene|UMLS|False|116629
737|disease_or_phenotypic_feature|UMLS|treats|semmeddb:treats|gene|UMLS|False|99974
738|disease_or_phenotypic_feature|UMLS|causes|semmeddb:causes|gene|UMLS|False|93515
739|disease_or_phenotypic_feature|UMLS|predisposes|semmeddb:predisposes|gene|UMLS|False|58194
740|disease_or_phenotypic_feature|UMLS|part_of|semmeddb:part_of|gene|UMLS|False|54873
741|disease_or_phenotypic_feature|UMLS|produces|semmeddb:produces|gene|UMLS|False|24566
742|disease_or_phenotypic_feature|UMLS|related_to|semmeddb:related_to|gene|UMLS|False|16079
743|disease_or_phenotypic_feature|UMLS|prevents|semmeddb:prevents|gene|UMLS|False|15458
744|disease_or_phenotypic_feature|UMLS|gene_associated_with_condition|semmeddb:gene_associated_with_condition|gene|UMLS|True|7980
745|disease_or_phenotypic_feature|UMLS|affects|semmeddb:affects|gene|UMLS|True|5731
746|disease_or_phenotypic_feature|UMLS|causes|semmeddb:causes|gene|UMLS|True|2963
747|disease_or_phenotypic_feature|UMLS|predisposes|semmeddb:predisposes|gene|UMLS|True|1894
748|disease_or_phenotypic_feature|UMLS|treats|semmeddb:treats|gene|UMLS|True|1704
749|disease_or_phenotypic_feature|UMLS|produces|semmeddb:produces|gene|UMLS|True|1146
750|disease_or_phenotypic_feature|UMLS|part_of|semmeddb:part_of|gene|UMLS|True|835
751|disease_or_phenotypic_feature|UMLS|related_to|semmeddb:related_to|gene|UMLS|True|692
752|disease_or_phenotypic_feature|UMLS|prevents|semmeddb:prevents|gene|UMLS|True|441
753|disease_or_phenotypic_feature|UMLS|negatively_regulates|semmeddb:negatively_regulates|gene|UMLS|False|349
754|disease_or_phenotypic_feature|UMLS|coexists_with|semmeddb:coexists_with|gene|UMLS|False|73
755|disease_or_phenotypic_feature|UMLS|interacts_with|semmeddb:interacts_with|gene|UMLS|False|46
756|disease_or_phenotypic_feature|UMLS|positively_regulates|semmeddb:positively_regulates|gene|UMLS|False|28
757|disease_or_phenotypic_feature|UMLS|negatively_regulates|semmeddb:negatively_regulates|gene|UMLS|True|19
758|disease_or_phenotypic_feature|UMLS|subclass_of|semmeddb:subclass_of|gene|UMLS|False|17
759|disease_or_phenotypic_feature|UMLS|precedes|semmeddb:precedes|gene|UMLS|False|15
760|disease_or_phenotypic_feature|UMLS|manifestation_of|semmeddb:manifestation_of|gene|UMLS|False|7
761|disease_or_phenotypic_feature|UMLS|derives_into|semmeddb:derives_into|gene|UMLS|False|4
762|disease_or_phenotypic_feature|UMLS|positively_regulates|semmeddb:positively_regulates|gene|UMLS|True|2
763|disease_or_phenotypic_feature|UMLS|coexists_with|semmeddb:coexists_with|gene|UMLS|True|1
764|disease_or_phenotypic_feature|UMLS|coexists_with|semmeddb:coexists_with|phenotypic_feature|UMLS|False|2378
765|disease_or_phenotypic_feature|UMLS|predisposes|semmeddb:predisposes|phenotypic_feature|UMLS|False|1188
766|disease_or_phenotypic_feature|UMLS|subclass_of|semmeddb:subclass_of|phenotypic_feature|UMLS|False|411
767|disease_or_phenotypic_feature|UMLS|affects|semmeddb:affects|phenotypic_feature|UMLS|False|320
768|disease_or_phenotypic_feature|UMLS|manifestation_of|semmeddb:manifestation_of|phenotypic_feature|UMLS|False|162
769|disease_or_phenotypic_feature|UMLS|related_to|semmeddb:related_to|phenotypic_feature|UMLS|False|160
770|disease_or_phenotypic_feature|UMLS|coexists_with|semmeddb:coexists_with|phenotypic_feature|UMLS|True|111
771|disease_or_phenotypic_feature|UMLS|treats|semmeddb:treats|phenotypic_feature|UMLS|False|103
772|disease_or_phenotypic_feature|UMLS|causes|semmeddb:causes|phenotypic_feature|UMLS|False|70
773|disease_or_phenotypic_feature|UMLS|predisposes|semmeddb:predisposes|phenotypic_feature|UMLS|True|58
774|disease_or_phenotypic_feature|UMLS|affects|semmeddb:affects|phenotypic_feature|UMLS|True|29
775|disease_or_phenotypic_feature|UMLS|prevents|semmeddb:prevents|phenotypic_feature|UMLS|False|20
776|disease_or_phenotypic_feature|UMLS|negatively_regulates|semmeddb:negatively_regulates|phenotypic_feature|UMLS|False|12
777|disease_or_phenotypic_feature|UMLS|produces|semmeddb:produces|phenotypic_feature|UMLS|False|6
778|disease_or_phenotypic_feature|UMLS|manifestation_of|semmeddb:manifestation_of|phenotypic_feature|UMLS|True|3
779|disease_or_phenotypic_feature|UMLS|precedes|semmeddb:precedes|phenotypic_feature|UMLS|False|3
780|disease_or_phenotypic_feature|UMLS|part_of|semmeddb:part_of|phenotypic_feature|UMLS|False|3
781|disease_or_phenotypic_feature|UMLS|related_to|semmeddb:related_to|phenotypic_feature|UMLS|True|2
782|disease_or_phenotypic_feature|UMLS|causes|semmeddb:causes|phenotypic_feature|UMLS|True|1
783|disease_or_phenotypic_feature|UMLS|interacts_with|semmeddb:interacts_with|phenotypic_feature|UMLS|False|1
784|disease_or_phenotypic_feature|UMLS|treats|semmeddb:treats|phenotypic_feature|UMLS|True|1
785|biological_entity|UMLS|location_of|semmeddb:location_of|cell_component|UMLS|False|36937
786|biological_entity|UMLS|part_of|semmeddb:part_of|cell_component|UMLS|False|24547
787|biological_entity|UMLS|affects|semmeddb:affects|cell_component|UMLS|False|11038
788|biological_entity|UMLS|produces|semmeddb:produces|cell_component|UMLS|False|2919
789|biological_entity|UMLS|location_of|semmeddb:location_of|cell_component|UMLS|True|759
790|biological_entity|UMLS|affects|semmeddb:affects|cell_component|UMLS|True|625
791|biological_entity|UMLS|part_of|semmeddb:part_of|cell_component|UMLS|True|530
792|biological_entity|UMLS|coexists_with|semmeddb:coexists_with|cell_component|UMLS|False|252
793|biological_entity|UMLS|interacts_with|semmeddb:interacts_with|cell_component|UMLS|False|99
794|biological_entity|UMLS|produces|semmeddb:produces|cell_component|UMLS|True|77
795|biological_entity|UMLS|positively_regulates|semmeddb:positively_regulates|cell_component|UMLS|False|29
796|biological_entity|UMLS|negatively_regulates|semmeddb:negatively_regulates|cell_component|UMLS|False|11
797|biological_entity|UMLS|subclass_of|semmeddb:subclass_of|cell_component|UMLS|False|10
798|biological_entity|UMLS|interacts_with|semmeddb:interacts_with|cell_component|UMLS|True|4
799|biological_entity|UMLS|coexists_with|semmeddb:coexists_with|cell_component|UMLS|True|3
800|biological_entity|UMLS|derives_into|semmeddb:derives_into|cell_component|UMLS|False|2
801|biological_entity|UMLS|affects|semmeddb:affects|biological_process_or_activity|UMLS|False|172043
802|biological_entity|UMLS|causes|semmeddb:causes|biological_process_or_activity|UMLS|False|22928
803|biological_entity|UMLS|produces|semmeddb:produces|biological_process_or_activity|UMLS|False|15144
804|biological_entity|UMLS|affects|semmeddb:affects|biological_process_or_activity|UMLS|True|13883
805|biological_entity|UMLS|negatively_regulates|semmeddb:negatively_regulates|biological_process_or_activity|UMLS|False|1900
806|biological_entity|UMLS|causes|semmeddb:causes|biological_process_or_activity|UMLS|True|1256
807|biological_entity|UMLS|related_to|semmeddb:related_to|biological_process_or_activity|UMLS|False|410
808|biological_entity|UMLS|produces|semmeddb:produces|biological_process_or_activity|UMLS|True|410
809|biological_entity|UMLS|positively_regulates|semmeddb:positively_regulates|biological_process_or_activity|UMLS|False|191
810|biological_entity|UMLS|interacts_with|semmeddb:interacts_with|biological_process_or_activity|UMLS|False|124
811|biological_entity|UMLS|negatively_regulates|semmeddb:negatively_regulates|biological_process_or_activity|UMLS|True|110
812|biological_entity|UMLS|coexists_with|semmeddb:coexists_with|biological_process_or_activity|UMLS|False|71
813|biological_entity|UMLS|related_to|semmeddb:related_to|biological_process_or_activity|UMLS|True|13
814|biological_entity|UMLS|interacts_with|semmeddb:interacts_with|biological_process_or_activity|UMLS|True|9
815|biological_entity|UMLS|positively_regulates|semmeddb:positively_regulates|biological_process_or_activity|UMLS|True|6
816|biological_entity|UMLS|part_of|semmeddb:part_of|biological_process_or_activity|UMLS|False|4
817|biological_entity|UMLS|derives_into|semmeddb:derives_into|biological_process_or_activity|UMLS|False|4
818|biological_entity|UMLS|coexists_with|semmeddb:coexists_with|biological_process_or_activity|UMLS|True|2
819|biological_entity|UMLS|subclass_of|semmeddb:subclass_of|biological_process_or_activity|UMLS|False|2
820|biological_entity|UMLS|precedes|semmeddb:precedes|biological_process_or_activity|UMLS|False|2
821|biological_entity|UMLS|location_of|semmeddb:location_of|anatomical_entity|UMLS|False|29988
822|biological_entity|UMLS|part_of|semmeddb:part_of|anatomical_entity|UMLS|False|6591
823|biological_entity|UMLS|produces|semmeddb:produces|anatomical_entity|UMLS|False|3173
824|biological_entity|UMLS|location_of|semmeddb:location_of|anatomical_entity|UMLS|True|1149
825|biological_entity|UMLS|affects|semmeddb:affects|anatomical_entity|UMLS|False|775
826|biological_entity|UMLS|part_of|semmeddb:part_of|anatomical_entity|UMLS|True|112
827|biological_entity|UMLS|produces|semmeddb:produces|anatomical_entity|UMLS|True|88
828|biological_entity|UMLS|affects|semmeddb:affects|anatomical_entity|UMLS|True|74
829|biological_entity|UMLS|coexists_with|semmeddb:coexists_with|anatomical_entity|UMLS|False|6
830|biological_entity|UMLS|related_to|semmeddb:related_to|anatomical_entity|UMLS|False|3
831|biological_entity|UMLS|positively_regulates|semmeddb:positively_regulates|anatomical_entity|UMLS|False|2
