|subject_category|subject_prefix|edge_type|object_category|object_prefix|provided_by|frequency
322|anatomical_entity|UMLS|affects|activity_and_behavior|UMLS|semmeddb_sulab|6
323|anatomical_entity|UMLS|coexists_with|activity_and_behavior|UMLS|semmeddb_sulab|4
324|anatomical_entity|UMLS|positively_regulates|activity_and_behavior|UMLS|semmeddb_sulab|1
325|anatomical_entity|UMLS|precedes|activity_and_behavior|UMLS|semmeddb_sulab|1
326|anatomical_entity|UMLS|location_of|anatomical_entity|UMLS|semmeddb_sulab|14452
327|anatomical_entity|UMLS|part_of|anatomical_entity|UMLS|semmeddb_sulab|3178
328|anatomical_entity|UMLS|produces|anatomical_entity|UMLS|semmeddb_sulab|64
329|anatomical_entity|UMLS|related_to|anatomical_entity|UMLS|semmeddb_sulab|16
330|anatomical_entity|UMLS|location_of|cell_component|UMLS|semmeddb_sulab|2240
331|anatomical_entity|UMLS|produces|cell_component|UMLS|semmeddb_sulab|182
332|anatomical_entity|UMLS|part_of|cell_component|UMLS|semmeddb_sulab|180
333|anatomical_entity|UMLS|affects|cell_component|UMLS|semmeddb_sulab|18
334|anatomical_entity|UMLS|related_to|cell_component|UMLS|semmeddb_sulab|1
335|anatomical_entity|UMLS|produces|biological_process_or_activity|UMLS|semmeddb_sulab|739
336|anatomical_entity|UMLS|location_of|biological_process_or_activity|UMLS|semmeddb_sulab|208
337|anatomical_entity|UMLS|affects|biological_process_or_activity|UMLS|semmeddb_sulab|176
338|anatomical_entity|UMLS|coexists_with|biological_process_or_activity|UMLS|semmeddb_sulab|160
339|anatomical_entity|UMLS|part_of|biological_process_or_activity|UMLS|semmeddb_sulab|42
340|anatomical_entity|UMLS|causes|biological_process_or_activity|UMLS|semmeddb_sulab|32
341|anatomical_entity|UMLS|precedes|biological_process_or_activity|UMLS|semmeddb_sulab|28
342|anatomical_entity|UMLS|related_to|biological_process_or_activity|UMLS|semmeddb_sulab|13
343|anatomical_entity|UMLS|subclass_of|biological_process_or_activity|UMLS|semmeddb_sulab|1
344|anatomical_entity|UMLS|manifestation_of|biological_process_or_activity|UMLS|semmeddb_sulab|1
345|anatomical_entity|UMLS|part_of|cell|UMLS|semmeddb_sulab|3190
346|anatomical_entity|UMLS|location_of|cell|UMLS|semmeddb_sulab|1736
347|anatomical_entity|UMLS|produces|cell|UMLS|semmeddb_sulab|746
348|anatomical_entity|UMLS|location_of|protein|UMLS|semmeddb_sulab|10915
349|anatomical_entity|UMLS|part_of|protein|UMLS|semmeddb_sulab|2724
350|anatomical_entity|UMLS|produces|protein|UMLS|semmeddb_sulab|1079
351|anatomical_entity|UMLS|affects|protein|UMLS|semmeddb_sulab|236
352|anatomical_entity|UMLS|positively_regulates|protein|UMLS|semmeddb_sulab|3
353|anatomical_entity|UMLS|interacts_with|protein|UMLS|semmeddb_sulab|1
354|anatomical_entity|UMLS|coexists_with|protein|UMLS|semmeddb_sulab|1
355|anatomical_entity|UMLS|negatively_regulates|protein|UMLS|semmeddb_sulab|1
356|anatomical_entity|UMLS|location_of|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|85794
357|anatomical_entity|UMLS|causes|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|5113
358|anatomical_entity|UMLS|related_to|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|3559
359|anatomical_entity|UMLS|produces|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|1475
360|anatomical_entity|UMLS|part_of|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|964
361|anatomical_entity|UMLS|affects|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|369
362|anatomical_entity|UMLS|coexists_with|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|113
363|anatomical_entity|UMLS|predisposes|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|27
364|anatomical_entity|UMLS|subclass_of|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|19
365|anatomical_entity|UMLS|treats|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|14
366|anatomical_entity|UMLS|manifestation_of|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|9
367|anatomical_entity|UMLS|precedes|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|2
368|anatomical_entity|UMLS|prevents|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|1
369|anatomical_entity|UMLS|location_of|biological_entity|UMLS|semmeddb_sulab|31137
370|anatomical_entity|UMLS|part_of|biological_entity|UMLS|semmeddb_sulab|6703
371|anatomical_entity|UMLS|produces|biological_entity|UMLS|semmeddb_sulab|3261
372|anatomical_entity|UMLS|affects|biological_entity|UMLS|semmeddb_sulab|849
373|anatomical_entity|UMLS|coexists_with|biological_entity|UMLS|semmeddb_sulab|6
374|anatomical_entity|UMLS|related_to|biological_entity|UMLS|semmeddb_sulab|5
375|anatomical_entity|UMLS|interacts_with|biological_entity|UMLS|semmeddb_sulab|2
376|anatomical_entity|UMLS|positively_regulates|biological_entity|UMLS|semmeddb_sulab|2
377|anatomical_entity|UMLS|negatively_regulates|biological_entity|UMLS|semmeddb_sulab|1
378|anatomical_entity|UMLS|location_of|gross_anatomical_structure|UMLS|semmeddb_sulab|47842
379|anatomical_entity|UMLS|part_of|gross_anatomical_structure|UMLS|semmeddb_sulab|15518
380|anatomical_entity|UMLS|produces|gross_anatomical_structure|UMLS|semmeddb_sulab|812
381|anatomical_entity|UMLS|related_to|gross_anatomical_structure|UMLS|semmeddb_sulab|4
382|anatomical_entity|UMLS|affects|gross_anatomical_structure|UMLS|semmeddb_sulab|2
383|anatomical_entity|UMLS|location_of|chemical_substance|UMLS|semmeddb_sulab|49870
384|anatomical_entity|UMLS|affects|chemical_substance|UMLS|semmeddb_sulab|2657
385|anatomical_entity|UMLS|part_of|chemical_substance|UMLS|semmeddb_sulab|1240
386|anatomical_entity|UMLS|produces|chemical_substance|UMLS|semmeddb_sulab|291
387|anatomical_entity|UMLS|negatively_regulates|chemical_substance|UMLS|semmeddb_sulab|15
388|anatomical_entity|UMLS|related_to|chemical_substance|UMLS|semmeddb_sulab|12
389|anatomical_entity|UMLS|coexists_with|chemical_substance|UMLS|semmeddb_sulab|9
390|anatomical_entity|UMLS|interacts_with|chemical_substance|UMLS|semmeddb_sulab|9
391|anatomical_entity|UMLS|positively_regulates|chemical_substance|UMLS|semmeddb_sulab|4
392|anatomical_entity|UMLS|location_of|genomic_entity|UMLS|semmeddb_sulab|84
393|anatomical_entity|UMLS|part_of|genomic_entity|UMLS|semmeddb_sulab|26
394|anatomical_entity|UMLS|affects|genomic_entity|UMLS|semmeddb_sulab|9
395|anatomical_entity|UMLS|produces|genomic_entity|UMLS|semmeddb_sulab|2
396|cell_component|UMLS|location_of|gene|UMLS|semmeddb_sulab|61546
397|cell_component|UMLS|part_of|gene|UMLS|semmeddb_sulab|39205
398|cell_component|UMLS|affects|gene|UMLS|semmeddb_sulab|16340
399|cell_component|UMLS|produces|gene|UMLS|semmeddb_sulab|3235
400|cell_component|UMLS|coexists_with|gene|UMLS|semmeddb_sulab|2150
401|cell_component|UMLS|interacts_with|gene|UMLS|semmeddb_sulab|696
402|cell_component|UMLS|negatively_regulates|gene|UMLS|semmeddb_sulab|139
403|cell_component|UMLS|positively_regulates|gene|UMLS|semmeddb_sulab|100
404|cell_component|UMLS|subclass_of|gene|UMLS|semmeddb_sulab|53
405|cell_component|UMLS|derives_into|gene|UMLS|semmeddb_sulab|10
406|cell_component|UMLS|location_of|phenotypic_feature|UMLS|semmeddb_sulab|33
407|cell_component|UMLS|part_of|phenotypic_feature|UMLS|semmeddb_sulab|15
408|cell_component|UMLS|affects|phenotypic_feature|UMLS|semmeddb_sulab|8
409|cell_component|UMLS|produces|phenotypic_feature|UMLS|semmeddb_sulab|1
410|cell_component|UMLS|affects|activity_and_behavior|UMLS|semmeddb_sulab|76
411|cell_component|UMLS|location_of|activity_and_behavior|UMLS|semmeddb_sulab|23
412|cell_component|UMLS|produces|activity_and_behavior|UMLS|semmeddb_sulab|9
413|cell_component|UMLS|related_to|activity_and_behavior|UMLS|semmeddb_sulab|8
414|cell_component|UMLS|location_of|anatomical_entity|UMLS|semmeddb_sulab|2240
415|cell_component|UMLS|produces|anatomical_entity|UMLS|semmeddb_sulab|182
416|cell_component|UMLS|part_of|anatomical_entity|UMLS|semmeddb_sulab|180
417|cell_component|UMLS|affects|anatomical_entity|UMLS|semmeddb_sulab|18
418|cell_component|UMLS|related_to|anatomical_entity|UMLS|semmeddb_sulab|1
419|cell_component|UMLS|part_of|cell_component|UMLS|semmeddb_sulab|22354
420|cell_component|UMLS|location_of|cell_component|UMLS|semmeddb_sulab|950
421|cell_component|UMLS|coexists_with|cell_component|UMLS|semmeddb_sulab|298
422|cell_component|UMLS|affects|cell_component|UMLS|semmeddb_sulab|98
423|cell_component|UMLS|negatively_regulates|cell_component|UMLS|semmeddb_sulab|40
424|cell_component|UMLS|positively_regulates|cell_component|UMLS|semmeddb_sulab|8
425|cell_component|UMLS|produces|cell_component|UMLS|semmeddb_sulab|6
426|cell_component|UMLS|interacts_with|cell_component|UMLS|semmeddb_sulab|2
427|cell_component|UMLS|derives_into|cell_component|UMLS|semmeddb_sulab|2
428|cell_component|UMLS|affects|biological_process_or_activity|UMLS|semmeddb_sulab|9450
429|cell_component|UMLS|produces|biological_process_or_activity|UMLS|semmeddb_sulab|389
430|cell_component|UMLS|location_of|biological_process_or_activity|UMLS|semmeddb_sulab|248
431|cell_component|UMLS|related_to|biological_process_or_activity|UMLS|semmeddb_sulab|23
432|cell_component|UMLS|causes|biological_process_or_activity|UMLS|semmeddb_sulab|8
433|cell_component|UMLS|part_of|biological_process_or_activity|UMLS|semmeddb_sulab|4
434|cell_component|UMLS|manifestation_of|biological_process_or_activity|UMLS|semmeddb_sulab|4
435|cell_component|UMLS|part_of|cell|UMLS|semmeddb_sulab|14028
436|cell_component|UMLS|location_of|cell|UMLS|semmeddb_sulab|421
437|cell_component|UMLS|affects|cell|UMLS|semmeddb_sulab|18
438|cell_component|UMLS|produces|cell|UMLS|semmeddb_sulab|14
439|cell_component|UMLS|location_of|protein|UMLS|semmeddb_sulab|21671
440|cell_component|UMLS|part_of|protein|UMLS|semmeddb_sulab|13222
441|cell_component|UMLS|affects|protein|UMLS|semmeddb_sulab|5702
442|cell_component|UMLS|produces|protein|UMLS|semmeddb_sulab|985
443|cell_component|UMLS|coexists_with|protein|UMLS|semmeddb_sulab|76
444|cell_component|UMLS|interacts_with|protein|UMLS|semmeddb_sulab|35
445|cell_component|UMLS|positively_regulates|protein|UMLS|semmeddb_sulab|14
446|cell_component|UMLS|negatively_regulates|protein|UMLS|semmeddb_sulab|10
447|cell_component|UMLS|location_of|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|16599
448|cell_component|UMLS|related_to|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|3238
449|cell_component|UMLS|part_of|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|2732
450|cell_component|UMLS|causes|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|346
451|cell_component|UMLS|predisposes|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|292
452|cell_component|UMLS|affects|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|259
453|cell_component|UMLS|coexists_with|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|35
454|cell_component|UMLS|produces|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|19
455|cell_component|UMLS|treats|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|9
456|cell_component|UMLS|interacts_with|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|2
457|cell_component|UMLS|subclass_of|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|1
458|cell_component|UMLS|location_of|biological_entity|UMLS|semmeddb_sulab|37696
459|cell_component|UMLS|part_of|biological_entity|UMLS|semmeddb_sulab|25077
460|cell_component|UMLS|affects|biological_entity|UMLS|semmeddb_sulab|11663
461|cell_component|UMLS|produces|biological_entity|UMLS|semmeddb_sulab|2996
462|cell_component|UMLS|coexists_with|biological_entity|UMLS|semmeddb_sulab|255
463|cell_component|UMLS|interacts_with|biological_entity|UMLS|semmeddb_sulab|103
464|cell_component|UMLS|positively_regulates|biological_entity|UMLS|semmeddb_sulab|29
465|cell_component|UMLS|negatively_regulates|biological_entity|UMLS|semmeddb_sulab|11
466|cell_component|UMLS|subclass_of|biological_entity|UMLS|semmeddb_sulab|10
467|cell_component|UMLS|derives_into|biological_entity|UMLS|semmeddb_sulab|2
468|cell_component|UMLS|part_of|gross_anatomical_structure|UMLS|semmeddb_sulab|14961
469|cell_component|UMLS|location_of|gross_anatomical_structure|UMLS|semmeddb_sulab|828
470|cell_component|UMLS|affects|gross_anatomical_structure|UMLS|semmeddb_sulab|59
471|cell_component|UMLS|produces|gross_anatomical_structure|UMLS|semmeddb_sulab|1
472|cell_component|UMLS|location_of|chemical_substance|UMLS|semmeddb_sulab|37907
473|cell_component|UMLS|affects|chemical_substance|UMLS|semmeddb_sulab|18154
474|cell_component|UMLS|part_of|chemical_substance|UMLS|semmeddb_sulab|11558
475|cell_component|UMLS|produces|chemical_substance|UMLS|semmeddb_sulab|2463
476|cell_component|UMLS|coexists_with|chemical_substance|UMLS|semmeddb_sulab|202
477|cell_component|UMLS|interacts_with|chemical_substance|UMLS|semmeddb_sulab|23
478|cell_component|UMLS|positively_regulates|chemical_substance|UMLS|semmeddb_sulab|15
479|cell_component|UMLS|negatively_regulates|chemical_substance|UMLS|semmeddb_sulab|15
480|cell_component|UMLS|derives_into|chemical_substance|UMLS|semmeddb_sulab|4
481|cell_component|UMLS|subclass_of|chemical_substance|UMLS|semmeddb_sulab|1
482|cell_component|UMLS|part_of|genomic_entity|UMLS|semmeddb_sulab|857
483|cell_component|UMLS|location_of|genomic_entity|UMLS|semmeddb_sulab|770
484|cell_component|UMLS|affects|genomic_entity|UMLS|semmeddb_sulab|245
485|cell_component|UMLS|coexists_with|genomic_entity|UMLS|semmeddb_sulab|150
486|cell_component|UMLS|subclass_of|genomic_entity|UMLS|semmeddb_sulab|21
487|cell_component|UMLS|produces|genomic_entity|UMLS|semmeddb_sulab|19
488|cell_component|UMLS|negatively_regulates|genomic_entity|UMLS|semmeddb_sulab|6
489|cell_component|UMLS|positively_regulates|genomic_entity|UMLS|semmeddb_sulab|6
490|cell_component|UMLS|derives_into|genomic_entity|UMLS|semmeddb_sulab|5
491|cell_component|UMLS|interacts_with|genomic_entity|UMLS|semmeddb_sulab|1
492|cell_component|UMLS|related_to|genomic_entity|UMLS|semmeddb_sulab|1
493|biological_process_or_activity|UMLS|affects|gene|UMLS|semmeddb_sulab|265069
494|biological_process_or_activity|UMLS|causes|gene|UMLS|semmeddb_sulab|35884
495|biological_process_or_activity|UMLS|produces|gene|UMLS|semmeddb_sulab|6168
496|biological_process_or_activity|UMLS|related_to|gene|UMLS|semmeddb_sulab|706
497|biological_process_or_activity|UMLS|negatively_regulates|gene|UMLS|semmeddb_sulab|481
498|biological_process_or_activity|UMLS|interacts_with|gene|UMLS|semmeddb_sulab|205
499|biological_process_or_activity|UMLS|positively_regulates|gene|UMLS|semmeddb_sulab|169
500|biological_process_or_activity|UMLS|coexists_with|gene|UMLS|semmeddb_sulab|121
501|biological_process_or_activity|UMLS|derives_into|gene|UMLS|semmeddb_sulab|14
502|biological_process_or_activity|UMLS|part_of|gene|UMLS|semmeddb_sulab|4
503|biological_process_or_activity|UMLS|precedes|gene|UMLS|semmeddb_sulab|1
504|biological_process_or_activity|UMLS|subclass_of|gene|UMLS|semmeddb_sulab|1
505|biological_process_or_activity|UMLS|manifestation_of|gene|UMLS|semmeddb_sulab|1
506|biological_process_or_activity|UMLS|affects|phenotypic_feature|UMLS|semmeddb_sulab|152
507|biological_process_or_activity|UMLS|manifestation_of|phenotypic_feature|UMLS|semmeddb_sulab|109
508|biological_process_or_activity|UMLS|coexists_with|phenotypic_feature|UMLS|semmeddb_sulab|58
509|biological_process_or_activity|UMLS|causes|phenotypic_feature|UMLS|semmeddb_sulab|18
510|biological_process_or_activity|UMLS|precedes|phenotypic_feature|UMLS|semmeddb_sulab|16
511|biological_process_or_activity|UMLS|produces|phenotypic_feature|UMLS|semmeddb_sulab|7
512|biological_process_or_activity|UMLS|related_to|phenotypic_feature|UMLS|semmeddb_sulab|3
513|biological_process_or_activity|UMLS|subclass_of|phenotypic_feature|UMLS|semmeddb_sulab|1
514|biological_process_or_activity|UMLS|negatively_regulates|phenotypic_feature|UMLS|semmeddb_sulab|1
515|biological_process_or_activity|UMLS|affects|activity_and_behavior|UMLS|semmeddb_sulab|1772
516|biological_process_or_activity|UMLS|coexists_with|activity_and_behavior|UMLS|semmeddb_sulab|938
517|biological_process_or_activity|UMLS|precedes|activity_and_behavior|UMLS|semmeddb_sulab|226
518|biological_process_or_activity|UMLS|subclass_of|activity_and_behavior|UMLS|semmeddb_sulab|39
519|biological_process_or_activity|UMLS|positively_regulates|activity_and_behavior|UMLS|semmeddb_sulab|35
520|biological_process_or_activity|UMLS|manifestation_of|activity_and_behavior|UMLS|semmeddb_sulab|12
521|biological_process_or_activity|UMLS|causes|activity_and_behavior|UMLS|semmeddb_sulab|8
522|biological_process_or_activity|UMLS|produces|activity_and_behavior|UMLS|semmeddb_sulab|1
523|biological_process_or_activity|UMLS|related_to|activity_and_behavior|UMLS|semmeddb_sulab|1
524|biological_process_or_activity|UMLS|produces|anatomical_entity|UMLS|semmeddb_sulab|739
525|biological_process_or_activity|UMLS|location_of|anatomical_entity|UMLS|semmeddb_sulab|208
526|biological_process_or_activity|UMLS|affects|anatomical_entity|UMLS|semmeddb_sulab|176
527|biological_process_or_activity|UMLS|coexists_with|anatomical_entity|UMLS|semmeddb_sulab|160
528|biological_process_or_activity|UMLS|part_of|anatomical_entity|UMLS|semmeddb_sulab|42
529|biological_process_or_activity|UMLS|causes|anatomical_entity|UMLS|semmeddb_sulab|32
530|biological_process_or_activity|UMLS|precedes|anatomical_entity|UMLS|semmeddb_sulab|28
531|biological_process_or_activity|UMLS|related_to|anatomical_entity|UMLS|semmeddb_sulab|13
532|biological_process_or_activity|UMLS|subclass_of|anatomical_entity|UMLS|semmeddb_sulab|1
533|biological_process_or_activity|UMLS|manifestation_of|anatomical_entity|UMLS|semmeddb_sulab|1
534|biological_process_or_activity|UMLS|affects|cell_component|UMLS|semmeddb_sulab|9450
535|biological_process_or_activity|UMLS|produces|cell_component|UMLS|semmeddb_sulab|389
536|biological_process_or_activity|UMLS|location_of|cell_component|UMLS|semmeddb_sulab|248
537|biological_process_or_activity|UMLS|related_to|cell_component|UMLS|semmeddb_sulab|23
538|biological_process_or_activity|UMLS|causes|cell_component|UMLS|semmeddb_sulab|8
539|biological_process_or_activity|UMLS|manifestation_of|cell_component|UMLS|semmeddb_sulab|4
540|biological_process_or_activity|UMLS|part_of|cell_component|UMLS|semmeddb_sulab|4
541|biological_process_or_activity|UMLS|affects|biological_process_or_activity|UMLS|semmeddb_sulab|89852
542|biological_process_or_activity|UMLS|coexists_with|biological_process_or_activity|UMLS|semmeddb_sulab|70266
543|biological_process_or_activity|UMLS|causes|biological_process_or_activity|UMLS|semmeddb_sulab|20778
544|biological_process_or_activity|UMLS|subclass_of|biological_process_or_activity|UMLS|semmeddb_sulab|9174
545|biological_process_or_activity|UMLS|precedes|biological_process_or_activity|UMLS|semmeddb_sulab|7570
546|biological_process_or_activity|UMLS|manifestation_of|biological_process_or_activity|UMLS|semmeddb_sulab|84
547|biological_process_or_activity|UMLS|produces|biological_process_or_activity|UMLS|semmeddb_sulab|22
548|biological_process_or_activity|UMLS|related_to|biological_process_or_activity|UMLS|semmeddb_sulab|18
549|biological_process_or_activity|UMLS|negatively_regulates|biological_process_or_activity|UMLS|semmeddb_sulab|14
550|biological_process_or_activity|UMLS|positively_regulates|biological_process_or_activity|UMLS|semmeddb_sulab|6
551|biological_process_or_activity|UMLS|interacts_with|biological_process_or_activity|UMLS|semmeddb_sulab|4
552|biological_process_or_activity|UMLS|affects|cell|UMLS|semmeddb_sulab|5302
553|biological_process_or_activity|UMLS|part_of|cell|UMLS|semmeddb_sulab|62
554|biological_process_or_activity|UMLS|location_of|cell|UMLS|semmeddb_sulab|34
555|biological_process_or_activity|UMLS|produces|cell|UMLS|semmeddb_sulab|18
556|biological_process_or_activity|UMLS|manifestation_of|cell|UMLS|semmeddb_sulab|2
557|biological_process_or_activity|UMLS|causes|cell|UMLS|semmeddb_sulab|1
558|biological_process_or_activity|UMLS|subclass_of|cell|UMLS|semmeddb_sulab|1
559|biological_process_or_activity|UMLS|affects|protein|UMLS|semmeddb_sulab|75754
560|biological_process_or_activity|UMLS|causes|protein|UMLS|semmeddb_sulab|8232
561|biological_process_or_activity|UMLS|produces|protein|UMLS|semmeddb_sulab|4552
562|biological_process_or_activity|UMLS|related_to|protein|UMLS|semmeddb_sulab|181
563|biological_process_or_activity|UMLS|negatively_regulates|protein|UMLS|semmeddb_sulab|148
564|biological_process_or_activity|UMLS|interacts_with|protein|UMLS|semmeddb_sulab|90
565|biological_process_or_activity|UMLS|positively_regulates|protein|UMLS|semmeddb_sulab|37
566|biological_process_or_activity|UMLS|coexists_with|protein|UMLS|semmeddb_sulab|33
567|biological_process_or_activity|UMLS|derives_into|protein|UMLS|semmeddb_sulab|6
568|biological_process_or_activity|UMLS|part_of|protein|UMLS|semmeddb_sulab|1
569|biological_process_or_activity|UMLS|affects|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|93741
570|biological_process_or_activity|UMLS|related_to|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|32375
571|biological_process_or_activity|UMLS|causes|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|19117
572|biological_process_or_activity|UMLS|coexists_with|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|11537
573|biological_process_or_activity|UMLS|manifestation_of|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|7719
574|biological_process_or_activity|UMLS|precedes|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|1204
575|biological_process_or_activity|UMLS|treats|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|449
576|biological_process_or_activity|UMLS|predisposes|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|380
577|biological_process_or_activity|UMLS|subclass_of|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|272
578|biological_process_or_activity|UMLS|prevents|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|68
579|biological_process_or_activity|UMLS|interacts_with|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|63
580|biological_process_or_activity|UMLS|positively_regulates|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|30
581|biological_process_or_activity|UMLS|produces|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|26
582|biological_process_or_activity|UMLS|negatively_regulates|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|9
583|biological_process_or_activity|UMLS|part_of|disease_or_phenotypic_feature|UMLS|semmeddb_sulab|6
584|biological_process_or_activity|UMLS|affects|biological_entity|UMLS|semmeddb_sulab|185926
585|biological_process_or_activity|UMLS|causes|biological_entity|UMLS|semmeddb_sulab|24184
586|biological_process_or_activity|UMLS|produces|biological_entity|UMLS|semmeddb_sulab|15554
587|biological_process_or_activity|UMLS|negatively_regulates|biological_entity|UMLS|semmeddb_sulab|2010
588|biological_process_or_activity|UMLS|related_to|biological_entity|UMLS|semmeddb_sulab|423
589|biological_process_or_activity|UMLS|positively_regulates|biological_entity|UMLS|semmeddb_sulab|197
590|biological_process_or_activity|UMLS|interacts_with|biological_entity|UMLS|semmeddb_sulab|133
591|biological_process_or_activity|UMLS|coexists_with|biological_entity|UMLS|semmeddb_sulab|73
592|biological_process_or_activity|UMLS|part_of|biological_entity|UMLS|semmeddb_sulab|4
593|biological_process_or_activity|UMLS|derives_into|biological_entity|UMLS|semmeddb_sulab|4
594|biological_process_or_activity|UMLS|precedes|biological_entity|UMLS|semmeddb_sulab|2
595|biological_process_or_activity|UMLS|subclass_of|biological_entity|UMLS|semmeddb_sulab|2
596|biological_process_or_activity|UMLS|location_of|gross_anatomical_structure|UMLS|semmeddb_sulab|963
597|biological_process_or_activity|UMLS|part_of|gross_anatomical_structure|UMLS|semmeddb_sulab|294
598|biological_process_or_activity|UMLS|affects|gross_anatomical_structure|UMLS|semmeddb_sulab|274
599|biological_process_or_activity|UMLS|related_to|gross_anatomical_structure|UMLS|semmeddb_sulab|19
600|biological_process_or_activity|UMLS|produces|gross_anatomical_structure|UMLS|semmeddb_sulab|15
601|biological_process_or_activity|UMLS|causes|gross_anatomical_structure|UMLS|semmeddb_sulab|9
602|biological_process_or_activity|UMLS|manifestation_of|gross_anatomical_structure|UMLS|semmeddb_sulab|5
603|biological_process_or_activity|UMLS|coexists_with|gross_anatomical_structure|UMLS|semmeddb_sulab|2
604|biological_process_or_activity|UMLS|negatively_regulates|gross_anatomical_structure|UMLS|semmeddb_sulab|1
605|biological_process_or_activity|UMLS|positively_regulates|gross_anatomical_structure|UMLS|semmeddb_sulab|1
606|biological_process_or_activity|UMLS|affects|chemical_substance|UMLS|semmeddb_sulab|267415
607|biological_process_or_activity|UMLS|causes|chemical_substance|UMLS|semmeddb_sulab|25239
608|biological_process_or_activity|UMLS|negatively_regulates|chemical_substance|UMLS|semmeddb_sulab|14170
609|biological_process_or_activity|UMLS|produces|chemical_substance|UMLS|semmeddb_sulab|6288
610|biological_process_or_activity|UMLS|positively_regulates|chemical_substance|UMLS|semmeddb_sulab|497
611|biological_process_or_activity|UMLS|related_to|chemical_substance|UMLS|semmeddb_sulab|421
612|biological_process_or_activity|UMLS|coexists_with|chemical_substance|UMLS|semmeddb_sulab|322
613|biological_process_or_activity|UMLS|interacts_with|chemical_substance|UMLS|semmeddb_sulab|268
614|biological_process_or_activity|UMLS|subclass_of|chemical_substance|UMLS|semmeddb_sulab|57
615|biological_process_or_activity|UMLS|derives_into|chemical_substance|UMLS|semmeddb_sulab|10
616|biological_process_or_activity|UMLS|precedes|chemical_substance|UMLS|semmeddb_sulab|5
617|biological_process_or_activity|UMLS|part_of|chemical_substance|UMLS|semmeddb_sulab|2
618|biological_process_or_activity|UMLS|affects|genomic_entity|UMLS|semmeddb_sulab|1778
619|biological_process_or_activity|UMLS|produces|genomic_entity|UMLS|semmeddb_sulab|58
620|biological_process_or_activity|UMLS|causes|genomic_entity|UMLS|semmeddb_sulab|44
621|biological_process_or_activity|UMLS|related_to|genomic_entity|UMLS|semmeddb_sulab|30
622|biological_process_or_activity|UMLS|coexists_with|genomic_entity|UMLS|semmeddb_sulab|5
623|biological_process_or_activity|UMLS|manifestation_of|genomic_entity|UMLS|semmeddb_sulab|2
624|biological_process_or_activity|UMLS|interacts_with|genomic_entity|UMLS|semmeddb_sulab|2
625|biological_process_or_activity|UMLS|negatively_regulates|genomic_entity|UMLS|semmeddb_sulab|1
626|cell|UMLS|location_of|gene|UMLS|semmeddb_sulab|171510
627|cell|UMLS|part_of|gene|UMLS|semmeddb_sulab|101199
628|cell|UMLS|produces|gene|UMLS|semmeddb_sulab|60595
629|cell|UMLS|affects|gene|UMLS|semmeddb_sulab|52843
630|cell|UMLS|coexists_with|gene|UMLS|semmeddb_sulab|8
631|cell|UMLS|positively_regulates|gene|UMLS|semmeddb_sulab|6
632|cell|UMLS|negatively_regulates|gene|UMLS|semmeddb_sulab|4
633|cell|UMLS|interacts_with|gene|UMLS|semmeddb_sulab|4
634|cell|UMLS|related_to|gene|UMLS|semmeddb_sulab|3
635|cell|UMLS|location_of|phenotypic_feature|UMLS|semmeddb_sulab|77
636|cell|UMLS|part_of|phenotypic_feature|UMLS|semmeddb_sulab|36
637|cell|UMLS|affects|phenotypic_feature|UMLS|semmeddb_sulab|21
